Id,Price
9165,202944.35676822095
13945,228741.8442167376
10663,199877.14440986188
14803,178881.28518104352
7621,164876.55381593006
8205,229446.57249043585
10387,193958.60965723416
5457,139989.469813782
10234,326857.8214691604
6251,177567.72788936755
701,263228.17791580217
7930,177076.4680518952
15028,134724.31052000006
12172,85294.63324773207
5805,197917.95984248797
7411,268355.1264277247
14806,208878.33522230748
7890,168307.57234365933
10440,159575.16282800835
14926,176911.14009877382
5381,164274.57840904623
3800,382669.2642354405
10511,241637.49575618035
9324,234703.99535988216
3313,207019.78810549056
7351,151610.9051123433
8459,190275.4711733357
9957,116153.10507292028
12024,189663.2030662913
4380,235074.07468689402
5042,168712.07640903816
13289,141931.53650630382
13407,394740.8691608439
13258,154742.28258198127
15993,282802.4363351725
12525,196952.80584191068
4062,234195.84834011443
12065,268589.4001818922
8227,177562.38385568582
11333,155330.17630456158
2867,118843.04057298957
3319,253983.00889105935
3523,307549.278000966
7055,196394.05770424465
14930,178468.9556050853
3444,145385.5639902516
2940,327890.1482098119
6935,343525.7116407913
16116,392637.9279788406
13370,247660.6107039232
6103,243163.02318267417
7446,180656.59106233917
1859,177427.74272654197
4079,186083.8100048171
3228,166874.5809924867
9665,146717.1300378002
15957,343880.88689626695
11533,137995.00450976705
2314,130883.52119575362
4096,193355.03493173321
13437,219901.88397688774
5980,240801.05998876438
2008,197576.44784333487
6754,188944.7469150878
4129,152521.2920791805
14557,303396.4304678366
7096,300027.43486905674
14297,235033.12297507355
3967,224502.98253089498
16485,134535.7496055789
13075,343095.8010364113
14289,196604.01114329605
10988,167836.51189362796
3230,138873.6131949099
13250,183063.04152744773
2559,206031.4431090785
7739,366686.2687859188
7213,157019.96726160956
6639,203025.67731277834
3164,286489.35775491677
15207,165604.7761449785
5113,181109.83331739806
3929,157260.72714789154
14493,252089.89740602832
11110,175439.7328752624
2033,181397.6167202955
16057,196020.67945742334
16709,204909.58255242452
14313,143102.85973063373
1028,291292.5139829343
7187,107324.18100605869
3738,295552.6322940397
9869,330164.1354983362
12644,191756.77949318892
3686,147551.759420351
9196,270414.1439772221
12326,203586.69066742942
4936,201486.96286388856
13314,176267.66988824852
9857,343361.15678208135
519,196030.65255595988
8410,174852.1870256953
1720,180364.6743119915
10341,240819.3285487982
14415,184889.3897598862
10613,266497.4779699719
8027,214590.82270072534
15539,241917.5920499325
7431,248750.0868746762
1370,143527.91374569005
12708,144268.1385519385
2250,225512.9441894148
14758,130744.07656194316
8525,369674.80313870544
1538,268234.6671206885
1142,150100.50149875807
1152,222929.16805082271
9802,180810.39452542624
3331,331286.8038474581
15203,178149.60002507354
4247,188905.10949959274
1976,394715.45316760405
2346,199894.56956788714
10078,227029.7446687385
1938,197073.61468563433
7819,182464.28674913335
2168,273962.950152747
15634,204092.4951105033
8465,234100.22902601294
9313,155519.6137659631
6539,135385.00661099362
6325,116640.67908341227
13442,265355.83607297036
9967,184571.66078390132
7893,241611.8676378566
2861,196902.46528954804
11031,306160.8380530139
15073,120625.29930149662
13837,173487.54833447695
2524,270093.2446940939
8617,209330.7360709928
13513,192396.90470709366
3081,308845.1491627445
10675,391760.52369190386
1907,76865.22135976079
4872,244093.64204025335
16274,411505.60520628776
11837,255782.61572368536
16577,225345.6058129524
5231,331410.4995374629
11315,205836.96438261142
273,194672.29453221353
8363,295390.0760016225
4255,212398.46142647858
16330,240060.02776022468
11528,174806.05304212816
14799,227142.31014870672
1611,277825.2698689537
9234,194027.15493991246
1633,112783.47095049798
6791,202957.31251075646
11567,355668.9049390778
3070,211326.3040859944
12094,237277.1349406726
14335,327582.7553858673
137,142356.2971528181
7182,161665.4675623494
11718,177244.2097959455
5194,98859.72836918588
97,345895.40292778803
5118,390867.2460438094
13920,322390.0916574646
9952,196279.99403460795
15337,209783.64654516196
10243,206561.13377904406
4048,416087.74611998786
171,161412.13811832524
11378,169470.88601647693
14190,176645.03782348908
15265,140652.56182203785
2740,118432.23114003477
5573,332022.11490824475
4481,226591.45910023293
2631,163610.33761055043
4984,241324.51396068232
16466,186295.13030705502
16716,125187.27885568023
15325,173239.82030506292
10115,173818.30448538394
117,545270.8992514246
5476,113700.13065852833
11757,174981.02928422045
12359,125219.18576488609
15546,184891.59560816945
8133,151816.56380548232
9018,344073.43866473413
2075,165927.44534784372
11170,331978.7728424407
15733,204663.77572585683
9280,146807.6233901859
10734,361384.9560132119
14071,176719.99364881316
7373,237646.63085185955
14736,190942.84406988576
3458,142187.15850156712
6183,184131.60113497623
7825,210894.16176947698
16775,194266.87686775386
5717,184313.35144774074
12397,133983.738673478
8189,443320.9558900768
4423,209077.56614255285
3994,149136.64152294866
10342,200936.1366378481
10051,190804.19461115942
9453,139924.45903937554
12593,450901.7060411516
1274,113359.8238556289
6933,364577.7540462548
1761,146355.07051403343
7157,355260.6606246606
15169,158408.91954087946
6792,385569.60655140004
13830,183311.19151301472
7240,195088.79448384515
3051,295197.4850735695
6550,126972.07723280706
4603,194682.85779138183
5729,182679.0366353965
13473,336566.79390391684
15104,153505.5999417493
6599,346559.68531065696
2216,256320.6445881611
8721,323312.56362276984
3645,185665.022843456
8664,217220.8847761671
11001,220036.8248674422
753,163559.73693007583
8129,217317.09815104294
15235,185351.08337585148
3359,208926.676981601
10424,208354.5706237495
10226,201854.34333277686
9252,179215.38969164484
3008,247532.73367659765
5849,169301.8859125734
8494,176268.2211953714
6764,193738.28155622707
12445,279936.0012610989
11716,181352.11994800513
4508,132972.51598739065
5669,195086.3569587968
11427,115658.02566424716
11065,184558.611623294
8910,225512.9441894148
16401,214258.62205727998
11913,156918.62928359606
6221,188110.81213250072
10839,193819.76028851824
2809,195887.71900161688
13311,156881.90424750515
6866,191611.40985725255
6019,182192.14359903565
3024,164859.66501264073
1391,239016.86281082328
15904,217556.52563654198
15858,267274.592190806
9911,249094.46029199765
16579,188485.0679283283
4394,289702.54307307047
1468,413250.89187604317
12965,159310.186779359
2249,215801.6521679905
14384,156406.04323242634
13040,136947.7604017804
8872,139924.45903937554
12864,260295.42484889264
15712,169083.20874341932
14049,188449.10091481096
1840,99394.49622452074
12019,177527.00226058878
8948,172089.3445691124
15154,223446.5683080246
6943,143085.36116481057
12564,371398.3768063859
12766,152376.28866806757
7255,202533.26435004672
7962,165326.39991727466
709,156640.99206261418
4634,153148.52000394402
889,215256.33572116581
4774,147318.0681293344
13890,183353.9856614622
15431,156140.81195936902
8726,362570.56163796014
10373,136498.4698282432
6413,186233.8387751078
9761,148271.0232573897
15864,134639.09642620743
6147,135096.38967929268
3384,247317.40977637403
320,269202.11526207253
8006,170204.9840806927
14395,173214.41657098464
14976,111907.02489952299
12185,203439.5229012987
4779,119946.97171772561
8551,161077.13145633024
9025,321001.16006524937
10616,225294.51200234334
7475,131753.4642775953
6341,324478.61978982744
14163,138208.39673265134
2211,194254.47953136484
10532,286353.37069010397
14338,110588.16349972245
831,161213.02973232442
3382,161904.37880030286
9209,236087.52367617722
7188,226802.4923672111
7197,201690.18431252675
11270,185923.32559971043
15918,115262.65025996279
6937,430862.4219763439
6178,185496.21136228758
10668,110971.90050736837
1413,262953.8603172663
6884,351492.0953248146
8266,195062.80139533003
14019,197970.85731065556
16764,142442.7335949573
15306,165215.57015575783
3740,246078.09827048113
5298,169544.30924372474
8319,182020.87387709544
4229,176570.75863944404
13429,204803.79781739134
1753,400208.5985789805
860,250688.56173132668
14219,162012.80031471854
12113,211391.19426929997
11309,121154.50357641201
9930,212822.21824619293
10570,196717.97842847704
2839,150043.360295141
6699,140306.89502857556
16647,125699.15204921608
5325,216446.64468973115
13733,160251.13902435114
7818,321852.5444735781
12505,206122.33802742153
9489,193176.016997131
10106,201075.55219172704
7864,214591.82697458967
5134,258717.50493584882
11859,163819.7964575705
7440,334410.9470313685
1525,339907.158541125
7339,180810.39452542624
8,336029.65509876184
3248,117003.84470640482
8995,197294.6080214364
15178,78021.32696834573
8594,167076.64620356876
15770,237407.49388545915
15859,329932.72958369204
1735,316468.9181400178
11410,479400.27539516357
16397,164241.64610543437
3572,145698.14790541018
5501,111495.01078804469
969,170455.12882903105
6977,426534.1316675589
1233,191577.6588464726
4258,173289.61883683328
90,406109.3774586647
16650,182753.64129075204
197,115622.34134121894
12514,244134.9941710451
4367,167717.74893965325
3199,197325.44764218578
5600,208348.86400187685
11641,226015.48125698106
14609,130514.56305164486
12775,165493.9541318238
14240,152377.8026370707
7933,181008.73616618649
6945,337070.24119577254
14006,199958.8692987794
6320,264367.5336034877
12061,174406.9457068196
16369,210021.04783884148
16354,323199.9037849274
3970,289694.24087870703
1048,193958.60965723416
3639,210624.09769958947
14448,223847.79316014802
2812,368294.7201087071
3932,151047.62771277415
14875,308459.3621869767
8883,123748.55825748277
7622,306018.855349507
7252,122426.7837754913
9751,179252.74473883255
2378,198847.31620137102
6816,234370.5461723271
15358,188190.99837671343
7843,153071.04655408274
10448,364440.60403506004
7840,319509.0019687451
8880,228130.67074733716
12551,338299.99775758904
15470,199670.48712558977
16207,186081.9692546426
12123,131467.62855739228
15247,334758.0082472263
7481,206835.95486563662
16171,342292.3907952662
7461,327517.35122848116
902,239917.96892086457
13094,147749.6571452703
11584,252833.95972870634
4462,197343.25621671035
15576,141166.50394625656
16606,254723.2037875915
5427,308320.7856544388
7725,160193.700721077
5409,190014.1887918994
12579,136348.23184306652
12013,244093.64204025335
11321,182571.94460867264
9932,144342.61919695794
591,141995.0650925647
10357,199973.1133067277
3336,238145.4199551417
13,180035.5699342857
4809,193985.60687433294
7555,179160.44695408546
15172,337870.3898141892
6989,188304.58239214317
4707,169576.22544913285
2046,246342.23168387698
6495,115997.90539258128
3873,190535.47022939028
7061,193958.60965723416
12112,195070.26639746566
8917,277245.5383389537
7735,167052.8569173641
16442,206561.13377904406
4244,163604.78666732638
3747,210860.9360766741
11086,191000.6701664209
10080,193513.8697275408
15057,260760.2674226065
1331,193508.12460749588
8891,165662.04194988633
13411,213716.63554183085
16730,240916.70190817243
2267,198394.257476889
3022,192161.8319489378
11190,206561.13377904406
11857,187790.6178506071
9318,161411.15292043387
16512,173734.766230439
2053,190120.60637520094
13707,128781.82398123831
12143,161323.4115181967
14080,168975.55473697197
6130,180600.49251027105
7936,83283.44469967709
10101,172784.81143855856
5663,206937.50574560915
14811,140306.89502857556
1366,180312.52878743596
908,215446.0752079968
2953,137337.40578261923
14629,150904.33080432258
15096,316076.98990150786
2115,226827.43220001858
11770,175409.52050509496
12701,189341.35945260388
14584,137101.06891771784
1893,377037.4644855363
9501,462291.1270501507
2138,130758.9409286062
9346,225571.78900819476
15960,342073.68719304184
8230,166995.35797793628
13843,211682.7019154708
13810,233743.33182587658
15650,174739.54360404977
9974,145930.01192312976
12200,187449.5619113152
538,211646.60450464342
5334,202736.46567568282
14823,122753.61497777878
4817,172982.88778110078
9041,215923.16714409896
4359,277498.8052876857
4852,217971.3572183547
10141,129158.28804717305
1503,204856.13983293707
16256,420668.1746212149
683,116331.84035751491
14382,197770.0682435707
7248,210925.71213930292
1200,188502.30118336808
3563,193900.6017591961
3681,383940.03051934636
3053,236657.84633936477
4099,195288.43548752452
807,134343.64071745717
4658,301919.7033523179
3535,168190.41173872913
12548,156625.24065927716
10488,223944.06502224942
5851,166136.63669548364
13736,200429.32820835817
875,157345.06003699382
14449,158301.40387733883
3958,341278.3689685599
10727,186276.3496651262
11296,121469.18955914356
13646,255095.60039854216
9599,235944.93551596656
7135,350112.54857113585
5943,334712.9528037725
2695,260571.50511418478
6766,226495.28729797466
5630,205346.78962914084
13586,197101.5368164021
3507,414670.68234571547
10014,139924.45903937554
459,280857.31676722184
3582,281994.3692667467
8560,269825.85109813523
3372,181099.25678486875
13109,247898.67140287746
8160,230183.0400851101
10706,232250.85711832298
9104,345232.2109263784
2870,195339.68805596538
13712,184352.31801750904
13924,129175.23955867402
798,220583.49206953953
9750,406570.12025068724
16248,363269.2732112095
3170,171012.70569308806
12700,242630.64935443
10601,118223.43537802293
514,203923.71682440097
4010,272550.5154033578
8124,165644.538212739
10800,171589.96937376857
13628,193648.41301699274
11637,134687.9778843291
781,171897.45213862244
16156,189208.95479252003
12618,260782.1782738013
9766,169735.01817501342
15987,259438.8337892192
11051,341205.6778330908
7673,210723.13746581736
1245,433239.00923690345
2443,159386.95038384106
7413,103609.77402274174
310,137086.5038340736
10921,233816.29045018196
8709,103146.58929409523
12404,341987.1634008844
14986,203110.69373712898
10714,283205.492840558
14286,203321.34380583602
13828,360177.5844127691
8926,426705.10692755826
12233,169598.3153724465
3913,196367.57395453248
5221,200203.50922725248
14965,93025.1884831733
862,197759.37400328385
13907,140489.18921691462
5418,222293.38656520518
2045,181805.382234652
13321,193821.52839049883
2762,215333.09382716278
13888,184119.79217950263
14962,148247.84695360746
13305,263922.3529315188
8487,247494.7297389184
7146,172237.3855233025
1134,182765.59276494567
15092,338870.6087193307
13760,258941.92239312408
11958,419210.4200260234
3177,181583.43607175635
11350,203782.04331166213
1524,125309.14928996917
5527,276460.8642910462
2872,192108.48569171966
8602,336846.31742604653
3067,299097.23901576444
10435,214674.9938708958
11222,205578.19021755876
8700,178985.3913927515
10961,199308.39552446918
14305,192274.32134375654
8362,293767.2107164157
4979,163278.28999473492
7180,338069.0103359147
5763,157718.32135367463
2192,217053.4109133486
13581,195196.24770728068
10720,153524.86105444274
1358,234188.64935885346
13366,333008.90173876873
13539,397132.46087681846
12849,196292.15428062584
6794,177244.2097959455
525,458503.3326958723
12223,340428.32315269596
16271,155671.3349596606
5818,129700.01679932886
16588,270258.8927375424
8981,136348.23184306652
16476,117748.70930630044
14663,198412.33482159598
3,146901.8244185116
6615,131780.64737794045
12215,280622.03852978983
304,270949.55967665033
13634,259343.65959496234
9208,191724.41106314183
2175,170927.4095578343
250,219225.84385928768
6045,172949.05118482848
10516,155191.13540877486
1852,460772.00175850437
1573,207558.94037289754
15079,176911.14009877382
5500,174045.56143981672
15775,178774.5666516387
3198,166726.99775936455
6718,210484.76028677652
4149,192495.6738436379
9627,295197.4850735695
7595,235681.84124094894
4538,168806.06276447437
3555,215630.18653214604
10483,353254.7511569466
8834,170763.85513905843
16412,174865.04115416968
6449,157722.0453576283
2767,187537.65946050323
11498,166626.96761255234
16472,139924.45903937554
178,306019.31994464213
10948,182901.53518585511
13313,278289.99045258877
8065,157749.48143179493
102,151891.06987822748
14428,188712.89459879702
11973,153344.25296993126
6663,197433.9359192137
15989,125491.72597988235
10955,405228.76710219524
11772,149514.25971525052
11364,271886.88053377345
7082,172569.60630739343
7749,470366.2696298851
6428,129612.49046929421
6869,110198.72765056253
295,173770.65516009697
12266,247366.49728907482
11129,223151.49987099183
826,379209.9018751627
3262,271333.0218370298
15641,342553.9428109801
1662,430893.23659757973
10926,209423.0283487066
10232,248691.71063280085
6376,177812.06194909714
7817,188242.7951095005
354,199529.08770402204
10076,196250.5279814825
11379,336451.44763165404
10184,141425.87126420796
4696,405499.4304464292
13562,430659.09900892
5436,185762.50556575964
13196,159347.9672164881
14939,327932.8490200736
14004,194121.2787241274
5916,177100.98946200457
7229,199624.9936324404
9143,165283.7755309377
3440,201366.63161820307
319,172316.2063441995
11683,234376.6323799248
12647,236568.0818169317
12788,161882.64579136585
13662,234934.390042907
423,268959.4937090083
5222,201111.6768941325
9242,205348.0072820979
2641,179173.06164543194
4855,185082.21663524737
5360,191975.90397104496
9799,165490.84482700308
5526,237969.1038731128
10309,158117.58442790914
2144,356843.69467218686
7191,188138.4859689605
6732,172482.31798158254
14789,155348.41712650383
13525,162084.29193212904
4066,300484.10163263505
16422,203024.11692915982
14890,192251.06072658327
2922,229638.55538334756
3601,142219.66568036316
13416,116880.92656812721
14363,170135.02465662462
9496,299708.66681959643
7115,328627.7937242147
8615,184044.8635380695
5218,80326.43313246068
9493,184486.679669827
10623,182163.61735806183
2272,175437.87165425226
3352,330826.18823808996
84,175132.11504363082
8086,134651.2488070489
2595,233033.49021070488
3531,149454.82285606014
7460,308249.08487548016
9214,258778.72956113837
2790,257948.0210579053
10548,246656.33743890648
9218,183791.35538086187
7435,181887.23502312237
15780,179011.65896008903
7640,205107.5913245425
6223,202525.83178760245
3425,118565.28271329238
10582,146807.6233901859
702,255944.8783695902
2111,174217.5065067141
11730,185189.31653263542
9865,243532.50780320633
16478,337808.9866464742
1885,222002.51812349807
3956,371423.19127594476
16735,167241.27962175896
15264,196795.20444373475
15971,173495.21151281425
5584,246119.40063783337
15242,194069.6424574217
14358,196061.4656673017
11300,239016.86281082328
5446,185014.19021157426
3934,183844.33876764722
6610,170890.12534253264
10164,297960.8308313587
4646,203785.6044228802
13304,195086.3569587968
1985,203918.23460940734
4746,134687.9778843291
7963,186555.66801792305
14083,254944.471888886
13140,271182.8881345824
15023,275092.35880556656
13093,235808.04957057413
7160,198522.4718048707
7407,185730.8768218575
16056,174739.54360404977
751,486160.7257279909
6179,102864.60860424768
9137,264897.4098143996
10992,222600.7499722292
5744,384413.9534310107
10884,206977.59927131186
12858,308367.63463969063
13005,311086.08319372294
16714,191937.9762410287
1419,248205.67601294437
6064,198897.67479323837
3771,193026.69147894322
5945,446192.5690703401
8453,78275.3233765708
3806,152521.2920791805
16748,235033.12297507355
11380,212958.42028624518
3107,202314.90498257003
12003,193958.60965723416
14567,213349.08596674507
1079,193491.48661039595
11705,161275.58035737806
7814,207554.01635003494
10174,174322.66657311397
5514,252044.9602995641
5265,257017.96896316143
10520,393567.2274966905
13195,206561.13377904406
14601,379314.4472141953
6012,196149.53553790422
13079,170347.83427480614
9009,132989.8311006125
3122,185958.67414108067
5470,232461.1712186088
4840,173487.54833447695
6270,240731.00014681419
9158,100427.45810089416
10120,148652.98352165282
10672,322805.884182269
4573,139058.60535485367
12118,333569.41043217684
7447,130333.76672085142
2171,201653.2888902264
6126,268932.4300455649
2836,172982.88778110078
1457,248802.2742035423
11165,208120.4073461002
5923,209087.18057299205
1813,216263.81751695432
3492,271168.79482751776
1917,309097.2351925321
965,407997.5531470243
15795,148321.99891410297
821,208371.33164897974
4568,188587.55522067385
9078,238854.3243246151
11371,133770.18856597698
5149,186184.61809805583
281,207952.59445329907
1918,252846.68266254466
776,129497.10807668493
210,194356.56468279447
10782,180822.32519783598
9653,176678.2272602474
9372,161457.93819794367
5868,163995.20277259176
6176,127534.95364242823
3969,142187.15850156712
7427,162686.31123606203
8544,428987.93311004783
5219,226424.46418299558
16488,147820.1929864256
5855,234251.73160665287
15920,117954.22454216101
4393,392273.40904520627
5770,165102.11963397797
2900,145215.7696474652
8622,79191.84299690358
11610,268661.62608110404
10969,125372.92051967871
11029,136354.99726460606
6193,316841.8468482555
14087,417151.9444810276
13623,175305.00878682136
16689,173516.4339536513
1027,230477.3231044043
949,144166.18815510048
672,136123.07685294613
13832,153465.11947905977
2471,204906.62986764358
8728,275418.847054392
7742,223805.0705051815
2698,216241.10145988953
9084,177775.2881589635
6075,265361.2154356552
2874,178351.73609195784
13119,145428.61083087215
5010,206296.56127335146
1284,181677.60489953245
1151,164982.02533490155
5110,412182.7326711651
11386,174469.8312612683
8019,198607.2049222778
2859,139421.6321273925
16110,177527.00226058878
16027,275076.63877838076
14902,159902.50360458283
14301,214847.96382098342
2451,248330.52398297764
13596,128904.3516300912
1464,128529.26652162262
7927,362603.9048377074
9638,246448.5098444259
8009,287834.0037984611
11903,163189.99749054137
9243,122983.27863468304
547,198864.30113815732
5511,146447.28988229838
11247,179035.71764458338
15928,358335.3913845839
3434,220862.5315372364
7614,123801.44555093897
1380,179118.34449144817
2770,138756.81424745196
111,177957.89467092487
5994,122075.7649710823
12341,199316.99446650944
2787,270722.76636302494
14410,314977.9620938718
15983,132982.59420935583
14876,188286.6559228791
653,152782.9881232129
2174,200579.1332008877
2575,356577.58081408363
7976,177676.41972157353
5812,325006.8060763534
13589,423453.7833572773
9122,126816.22005765342
8159,443432.1946663725
8754,296216.45557022747
9321,229012.60429584832
13535,172823.12747410353
2083,155058.81982178334
2689,362869.1440260479
2248,222081.41000619493
11649,154715.01822399537
11045,218041.59622660212
1276,127610.37833463273
5962,136501.49070561363
13012,174447.1663400287
4642,178274.99414270982
179,174633.38638823866
15347,397178.9000033755
